1,Japanese Thermal Insulated Lunch Box,Containers,,"white,pink",None,None,10,20,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/JapaneseThermal+Insulated+Lunch+Box/1.jpg,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/JapaneseThermal+Insulated+Lunch+Box/2.jpg,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/JapaneseThermal+Insulated+Lunch+Box/3.jpg,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/JapaneseThermal+Insulated+Lunch+Box/4.jpg,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/JapaneseThermal+Insulated+Lunch+Box/5.jpg,None,None,US WORLD STORE,TRUE,None
2,Japanese Wooden Style 2 Layer Separated Lunch Box Portable Bento Container,Containers,,"white,pink",None,None,15,20,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/Japanese+Wooden+Style+2+Layer+Separated+Lunch+Box+Portable+Bento+Container/1.jpg,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/Japanese+Wooden+Style+2+Layer+Separated+Lunch+Box+Portable+Bento+Container/2.jpg,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/Japanese+Wooden+Style+2+Layer+Separated+Lunch+Box+Portable+Bento+Container/3.jpg,None,None,None,None,US WORLD STORE,TRUE,https://www.aliexpress.com/item/4000115743106.html?spm=2114.12010615.8148356.48.7ff359d7rbs1Hq
3,Automatic Opening And Closing Spoon Holder,Kitchenware,,"silver,green",None,None,4.5,20,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/Automatic+Opening+And+Closing+Spoon+Holder/1.jpg,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/Automatic+Opening+And+Closing+Spoon+Holder/2.jpg,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/Automatic+Opening+And+Closing+Spoon+Holder/3.jpg,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/Automatic+Opening+And+Closing+Spoon+Holder/4.jpg,None,None,None,US WORLD STORE,TRUE,None
4,Kitchen Organizer Drain Rack,Kitchenware,,None,None,None,2,20,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/Kitchen+Organizer+Drain+Rack/1.jpg,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/Kitchen+Organizer+Drain+Rack/2.jpg,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/Kitchen+Organizer+Drain+Rack/3.jpg,None,None,None,None,US WORLD STORE,TRUE,https://www.aliexpress.com/item/33011114101.html?spm=2114.12010615.8148356.16.588f59f2XqZVrh
5,195ML Kitchen Salt And Pepper Grinder 6oz Stainless Steel,Kitchenware,,None,None,None,9,20,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/195ML+Kitchen+Salt+And+Pepper+Grinder+6oz+Stainless+Steel/1.jpg,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/195ML+Kitchen+Salt+And+Pepper+Grinder+6oz+Stainless+Steel/2.jpg,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/195ML+Kitchen+Salt+And+Pepper+Grinder+6oz+Stainless+Steel/3.jpg,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/195ML+Kitchen+Salt+And+Pepper+Grinder+6oz+Stainless+Steel/4.jpg,None,None,None,US WORLD STORE,TRUE,https://www.aliexpress.com/item/33060974817.html?spm=2114.12010615.8148356.16.23855e12MTxmty
6,500g x 0.01g Plastic LCD Portable Mini Electronic Digital Scale,Kitchenware,,None,Batteries not included,None,5,20,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/500g+x+0.01g+Plastic+LCD+Portable+Mini+Electronic+Digital+Scale/1.jpg,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/500g+x+0.01g+Plastic+LCD+Portable+Mini+Electronic+Digital+Scale/2.jpg,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/500g+x+0.01g+Plastic+LCD+Portable+Mini+Electronic+Digital+Scale/3.jpg,None,None,None,None,US WORLD STORE,TRUE,https://www.aliexpress.com/item/4000402258896.html?spm=2114.12010615.8148356.9.268021791HH6Sa
7,Transparent Sakura Umbrellas,Outdoors,,"pink,green,blue,purple",None,None,12,20,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/Transparent+Sakura+Umbrellas/1.jpg,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/Transparent+Sakura+Umbrellas/2.jpg,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/Transparent+Sakura+Umbrellas/3.jpg,None,None,None,None,US WORLD STORE,TRUE,https://www.aliexpress.com/item/4000093363349.html?spm=2114.12010615.8148356.1.28303bb8slWI4M
8,Unisex Raincoat,Clothing,,None,One size,None,7,20,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/Raincoat/1.jpg,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/Raincoat/2.jpg,https://images-ecom.s3-ap-southeast-2.amazonaws.com/images/Raincoat/3.jpg,None,None,None,None,US WORLD STORE,TRUE,https://www.aliexpress.com/item/33016095929.html?spm=2114.12010615.8148356.2.641c5714mwfUMf
